CIK,start_date,start_price,six_month_price,three_year_price,return_6m,return_3y,random_predict,lgbm_predict,nn_predict,random_desired_invest,random_actual_invest,random_profit_this_ipo,random_cumulative_profit,random_capital_after_ipo,lgbm_desired_invest,lgbm_actual_invest,lgbm_profit_this_ipo,lgbm_cumulative_profit,lgbm_capital_after_ipo,nn_desired_invest,nn_actual_invest,nn_profit_this_ipo,nn_cumulative_profit,nn_capital_after_ipo,lgbm_prob_6m,lgbm_prob_3y,nn_prob_6m,nn_prob_3y,true_6m,true_3y
1518621,2013-02-14,10.3800,8.2500,10.1700,-0.2052,-0.0202,6M:1 3Y:1,6M:0 3Y:0,6M:0 3Y:0,200.0000,200.0000,-22.5434,792.2147,100792.2147,0.0000,0.0000,0.0000,5015.8488,105015.8488,0.0000,0.0000,0.0000,3678.5478,103678.5478,0.0641,0.0311,0.4928,0.3782,0,0
1378453,2013-01-22,12.3700,13.2500,13.4000,0.0711,0.0833,6M:0 3Y:0,6M:1 3Y:0,6M:1 3Y:0,0.0000,0.0000,0.0000,792.2147,100792.2147,100.0000,100.0000,7.1140,5022.9628,105022.9628,100.0000,100.0000,7.1140,3685.6618,103685.6618,0.8816,0.1890,0.5414,0.3461,1,0
1280784,2018-09-27,15.9600,16.8300,21.3000,0.0545,0.3346,6M:0 3Y:0,6M:0 3Y:0,6M:1 3Y:0,0.0000,0.0000,0.0000,792.2147,100792.2147,0.0000,0.0000,0.0000,5022.9628,105022.9628,100.0000,100.0000,5.4511,3691.1129,103691.1129,0.2209,0.3398,0.5121,0.4049,0,0
1320414,2009-09-25,3.2900,2.8200,3.6500,-0.1429,0.1094,6M:1 3Y:0,6M:0 3Y:0,6M:1 3Y:1,100.0000,100.0000,-14.2857,777.9290,100777.9290,0.0000,0.0000,0.0000,5022.9628,105022.9628,200.0000,200.0000,-3.3435,3687.7694,103687.7694,0.2923,0.4163,0.5395,0.5783,0,0
1947210,2024-10-23,7.7900,2.7500,3.0700,-0.6470,-0.6059,6M:0 3Y:0,6M:0 3Y:0,6M:0 3Y:0,0.0000,0.0000,0.0000,777.9290,100777.9290,0.0000,0.0000,0.0000,5022.9628,105022.9628,0.0000,0.0000,0.0000,3687.7694,103687.7694,0.2333,0.0163,0.4870,0.3273,0,0
1635136,2017-04-24,0.8000,0.4500,0.0300,-0.4375,-0.9625,6M:1 3Y:0,6M:1 3Y:0,6M:1 3Y:0,100.0000,100.0000,-43.7500,734.1790,100734.1790,100.0000,100.0000,-43.7500,4979.2128,104979.2128,100.0000,100.0000,-43.7500,3644.0194,103644.0194,0.8006,0.1055,0.5112,0.4109,0,0
1680581,2019-07-18,13.5000,18.5400,5.3900,0.3733,-0.6007,6M:0 3Y:0,6M:1 3Y:1,6M:1 3Y:1,0.0000,0.0000,0.0000,734.1790,100734.1790,200.0000,200.0000,-22.7407,4956.4721,104956.4721,200.0000,200.0000,-22.7407,3621.2787,103621.2787,0.5632,0.5038,0.5253,0.6115,1,0
1749723,2019-01-31,11.3200,10.6600,17.9000,-0.0583,0.5813,6M:0 3Y:0,6M:0 3Y:0,6M:0 3Y:0,0.0000,0.0000,0.0000,734.1790,100734.1790,0.0000,0.0000,0.0000,4956.4721,104956.4721,0.0000,0.0000,0.0000,3621.2787,103621.2787,0.1037,0.0733,0.4756,0.4013,0,1
1058623,2018-06-13,14.5000,10.2500,10.7800,-0.2931,-0.2566,6M:1 3Y:1,6M:0 3Y:0,6M:1 3Y:0,200.0000,200.0000,-54.9655,679.2135,100679.2135,0.0000,0.0000,0.0000,4956.4721,104956.4721,100.0000,100.0000,-29.3103,3591.9684,103591.9684,0.4225,0.1002,0.5086,0.3608,0,0
1850038,2021-12-30,9.8500,10.0400,10.1900,0.0193,0.0345,6M:0 3Y:0,6M:0 3Y:0,6M:0 3Y:0,0.0000,0.0000,0.0000,679.2135,100679.2135,0.0000,0.0000,0.0000,4956.4721,104956.4721,0.0000,0.0000,0.0000,3591.9684,103591.9684,0.0083,0.0011,0.4536,0.1365,0,0
1639825,2019-09-26,25.7600,24.5700,8.5100,-0.0462,-0.6696,6M:0 3Y:0,6M:1 3Y:1,6M:0 3Y:0,0.0000,0.0000,0.0000,679.2135,100679.2135,200.0000,200.0000,-71.5839,4884.8882,104884.8882,0.0000,0.0000,0.0000,3591.9684,103591.9684,0.9400,0.7914,0.4960,0.4034,0,1
1818794,2020-09-17,23.9000,16.6300,9.2600,-0.3042,-0.6126,6M:0 3Y:0,6M:0 3Y:0,6M:1 3Y:0,0.0000,0.0000,0.0000,679.2135,100679.2135,0.0000,0.0000,0.0000,4884.8882,104884.8882,100.0000,100.0000,-30.4184,3561.5499,103561.5499,0.2149,0.0496,0.5211,0.2349,0,0
1901279,2022-09-21,27.9400,17.2800,41.9000,-0.3815,0.4996,6M:1 3Y:0,6M:0 3Y:0,6M:0 3Y:0,100.0000,100.0000,-38.1532,641.0603,100641.0603,0.0000,0.0000,0.0000,4884.8882,104884.8882,0.0000,0.0000,0.0000,3561.5499,103561.5499,0.1338,0.0059,0.4746,0.2825,0,0
1715433,2019-10-01,0.5100,0.0500,0.5000,-0.9020,-0.0196,6M:0 3Y:0,6M:0 3Y:1,6M:1 3Y:1,0.0000,0.0000,0.0000,641.0603,100641.0603,100.0000,100.0000,-1.9608,4882.9274,104882.9274,200.0000,200.0000,-92.1569,3469.3931,103469.3931,0.1826,0.9729,0.5025,0.8485,0,1
1706431,2019-10-11,14.0200,29.1000,21.2800,1.0756,0.5178,6M:1 3Y:1,6M:1 3Y:1,6M:1 3Y:1,200.0000,200.0000,159.3438,800.4041,100800.4041,200.0000,200.0000,159.3438,5042.2712,105042.2712,200.0000,200.0000,159.3438,3628.7369,103628.7369,0.9031,0.8832,0.5091,0.5394,1,1
1621434,2015-05-01,7.8400,5.6800,9.2400,-0.2755,0.1786,6M:0 3Y:0,6M:0 3Y:0,6M:1 3Y:0,0.0000,0.0000,0.0000,800.4041,100800.4041,0.0000,0.0000,0.0000,5042.2712,105042.2712,100.0000,100.0000,-27.5510,3601.1859,103601.1859,0.4154,0.1070,0.5239,0.3293,0,0
810332,2018-08-10,11.7500,8.6500,8.9100,-0.2638,-0.2417,6M:1 3Y:0,6M:0 3Y:0,6M:1 3Y:0,100.0000,100.0000,-26.3830,774.0211,100774.0211,0.0000,0.0000,0.0000,5042.2712,105042.2712,100.0000,100.0000,-26.3830,3574.8029,103574.8029,0.1008,0.0079,0.5144,0.4068,0,0
1835378,2021-04-05,10.0000,9.9400,2.3100,-0.0060,-0.7690,6M:0 3Y:0,6M:0 3Y:0,6M:0 3Y:0,0.0000,0.0000,0.0000,774.0211,100774.0211,0.0000,0.0000,0.0000,5042.2712,105042.2712,0.0000,0.0000,0.0000,3574.8029,103574.8029,0.0919,0.0240,0.4577,0.2264,0,0
1818787,2012-10-26,4.9800,7.5000,9.3800,0.5060,0.8835,6M:0 3Y:0,6M:1 3Y:1,6M:1 3Y:1,0.0000,0.0000,0.0000,774.0211,100774.0211,200.0000,200.0000,138.9558,5181.2271,105181.2271,200.0000,200.0000,138.9558,3713.7587,103713.7587,0.9174,0.9660,0.5338,0.7972,1,1
1848364,2021-06-10,10.0000,9.8400,10.2500,-0.0160,0.0250,6M:1 3Y:0,6M:0 3Y:0,6M:0 3Y:0,100.0000,100.0000,-1.6000,772.4211,100772.4211,0.0000,0.0000,0.0000,5181.2271,105181.2271,0.0000,0.0000,0.0000,3713.7587,103713.7587,0.0052,0.0016,0.4665,0.1493,0,0
1620533,2015-01-30,45.9000,62.1500,43.6400,0.3540,-0.0492,6M:0 3Y:0,6M:1 3Y:0,6M:1 3Y:0,0.0000,0.0000,0.0000,772.4211,100772.4211,100.0000,100.0000,35.4031,5216.6301,105216.6301,100.0000,100.0000,35.4031,3749.1617,103749.1617,0.5924,0.1063,0.5087,0.3148,1,0
1725430,2020-12-23,220.4000,75.0000,23.8000,-0.6597,-0.8920,6M:0 3Y:0,6M:0 3Y:0,6M:0 3Y:0,0.0000,0.0000,0.0000,772.4211,100772.4211,0.0000,0.0000,0.0000,5216.6301,105216.6301,0.0000,0.0000,0.0000,3749.1617,103749.1617,0.1292,0.0031,0.4975,0.1944,0,0
1841080,2021-02-25,10.4100,9.9000,10.0600,-0.0490,-0.0336,6M:1 3Y:0,6M:0 3Y:0,6M:0 3Y:0,100.0000,100.0000,-4.8991,767.5220,100767.5220,0.0000,0.0000,0.0000,5216.6301,105216.6301,0.0000,0.0000,0.0000,3749.1617,103749.1617,0.0114,0.0015,0.4791,0.2166,0,0
1227500,2015-11-11,22.6900,20.3100,34.7800,-0.1049,0.5328,6M:1 3Y:0,6M:0 3Y:0,6M:1 3Y:0,100.0000,100.0000,-10.4892,757.0328,100757.0328,0.0000,0.0000,0.0000,5216.6301,105216.6301,100.0000,100.0000,-10.4892,3738.6725,103738.6725,0.1363,0.3126,0.5246,0.3995,0,0
1885461,2022-01-10,9.8000,9.9300,10.8000,0.0133,0.1020,6M:1 3Y:0,6M:0 3Y:0,6M:0 3Y:0,100.0000,100.0000,1.3265,758.3593,100758.3593,0.0000,0.0000,0.0000,5216.6301,105216.6301,0.0000,0.0000,0.0000,3738.6725,103738.6725,0.0024,0.0028,0.4413,0.1289,0,0
1533743,2013-11-21,2058.0000,2450.0000,156.8000,0.1905,-0.9238,6M:0 3Y:0,6M:1 3Y:0,6M:1 3Y:0,0.0000,0.0000,0.0000,758.3593,100758.3593,100.0000,100.0000,19.0476,5235.6777,105235.6777,100.0000,100.0000,19.0476,3757.7202,103757.7202,0.9158,0.0403,0.5522,0.4652,1,0
1328581,2013-02-06,17.5900,17.3500,13.3900,-0.0136,-0.2388,6M:0 3Y:0,6M:0 3Y:0,6M:1 3Y:1,0.0000,0.0000,0.0000,758.3593,100758.3593,0.0000,0.0000,0.0000,5235.6777,105235.6777,200.0000,200.0000,-25.2416,3732.4786,103732.4786,0.1904,0.0219,0.5114,0.5034,0,0
1854445,2021-07-01,17.6600,9.7500,1.0200,-0.4479,-0.9422,6M:0 3Y:0,6M:0 3Y:0,6M:0 3Y:0,0.0000,0.0000,0.0000,758.3593,100758.3593,0.0000,0.0000,0.0000,5235.6777,105235.6777,0.0000,0.0000,0.0000,3732.4786,103732.4786,0.0678,0.0164,0.4605,0.2817,0,0
1591588,2014-03-17,4.8300,4.1400,6.8800,-0.1429,0.4244,6M:0 3Y:0,6M:1 3Y:0,6M:1 3Y:1,0.0000,0.0000,0.0000,758.3593,100758.3593,100.0000,100.0000,-14.2857,5221.3920,105221.3920,200.0000,200.0000,28.1573,3760.6359,103760.6359,0.5985,0.1317,0.5202,0.5684,0,0
1963685,2023-11-16,5.0000,1.3500,2.2400,-0.7300,-0.5520,6M:0 3Y:1,6M:0 3Y:0,6M:0 3Y:1,100.0000,100.0000,-55.2000,703.1593,100703.1593,0.0000,0.0000,0.0000,5221.3920,105221.3920,100.0000,100.0000,-55.2000,3705.4359,103705.4359,0.0708,0.0639,0.4844,0.5880,0,0
36377,2016-08-04,17.1500,23.4800,19.9000,0.3691,0.1603,6M:1 3Y:0,6M:1 3Y:0,6M:1 3Y:0,100.0000,100.0000,36.9096,740.0689,100740.0689,100.0000,100.0000,36.9096,5258.3016,105258.3016,100.0000,100.0000,36.9096,3742.3455,103742.3455,0.9588,0.0871,0.5339,0.4754,1,0
750577,2020-06-17,18.5400,20.5800,19.8400,0.1100,0.0701,6M:0 3Y:0,6M:1 3Y:0,6M:1 3Y:0,0.0000,0.0000,0.0000,740.0689,100740.0689,100.0000,100.0000,11.0032,5269.3049,105269.3049,100.0000,100.0000,11.0032,3753.3488,103753.3488,0.9612,0.0244,0.5327,0.2588,1,0
1847360,2019-01-09,7.2900,7.0900,11.2800,-0.0274,0.5473,6M:0 3Y:1,6M:0 3Y:0,6M:1 3Y:0,100.0000,100.0000,54.7325,794.8014,100794.8014,0.0000,0.0000,0.0000,5269.3049,105269.3049,100.0000,100.0000,-2.7435,3750.6053,103750.6053,0.0414,0.0604,0.5002,0.3261,0,0
1708331,2021-02-17,1632.5000,1050.0000,82.7500,-0.3568,-0.9493,6M:0 3Y:0,6M:1 3Y:0,6M:0 3Y:0,0.0000,0.0000,0.0000,794.8014,100794.8014,100.0000,100.0000,-35.6815,5233.6234,105233.6234,0.0000,0.0000,0.0000,3750.6053,103750.6053,0.8618,0.0009,0.4978,0.3594,1,0
1551986,2016-07-08,236.0500,105.1800,8.3000,-0.5544,-0.9648,6M:0 3Y:1,6M:0 3Y:0,6M:1 3Y:1,100.0000,100.0000,-96.4838,698.3176,100698.3176,0.0000,0.0000,0.0000,5233.6234,105233.6234,200.0000,200.0000,-151.9254,3598.6798,103598.6798,0.3334,0.0412,0.5305,0.5124,0,0
1310630,2018-10-15,1.2500,1.2500,2.5400,0.0000,1.0320,6M:0 3Y:1,6M:1 3Y:1,6M:1 3Y:1,100.0000,100.0000,103.2000,801.5176,100801.5176,200.0000,200.0000,103.2000,5336.8234,105336.8234,200.0000,200.0000,103.2000,3701.8798,103701.8798,0.6737,0.7032,0.5112,0.7198,0,0
1832351,2021-04-06,10.2000,9.9000,0.0200,-0.0294,-0.9980,6M:1 3Y:0,6M:0 3Y:0,6M:0 3Y:0,100.0000,100.0000,-2.9412,798.5765,100798.5765,0.0000,0.0000,0.0000,5336.8234,105336.8234,0.0000,0.0000,0.0000,3701.8798,103701.8798,0.0079,0.0103,0.4821,0.2672,0,0
1752372,2020-08-19,0.3000,4.3500,1.0400,13.5000,2.4667,6M:0 3Y:0,6M:1 3Y:1,6M:1 3Y:1,0.0000,0.0000,0.0000,798.5765,100798.5765,200.0000,200.0000,1596.6667,6933.4901,106933.4901,200.0000,200.0000,1596.6667,5298.5465,105298.5465,0.7102,0.5547,0.5106,0.5419,1,1
1886362,2022-07-29,11.1900,1.0100,0.0500,-0.9097,-0.9955,6M:1 3Y:0,6M:0 3Y:0,6M:0 3Y:0,100.0000,100.0000,-90.9741,707.6024,100707.6024,0.0000,0.0000,0.0000,6933.4901,106933.4901,0.0000,0.0000,0.0000,5298.5465,105298.5465,0.0359,0.0010,0.4650,0.2306,0,0
1478320,2019-06-27,40.3000,30.0000,8.7500,-0.2556,-0.7829,6M:1 3Y:0,6M:0 3Y:0,6M:1 3Y:1,100.0000,100.0000,-25.5583,682.0441,100682.0441,0.0000,0.0000,0.0000,6933.4901,106933.4901,200.0000,200.0000,-103.8462,5194.7003,105194.7003,0.1298,0.0415,0.5035,0.5876,0,0
1742341,2023-03-31,5.5600,2.3900,1.2500,-0.5701,-0.7752,6M:0 3Y:0,6M:0 3Y:0,6M:0 3Y:1,0.0000,0.0000,0.0000,682.0441,100682.0441,0.0000,0.0000,0.0000,6933.4901,106933.4901,100.0000,100.0000,-77.5180,5117.1824,105117.1824,0.0622,0.1355,0.4851,0.5119,0,0
759944,2014-09-24,16.0900,17.4000,26.7100,0.0814,0.6600,6M:0 3Y:0,6M:1 3Y:0,6M:1 3Y:0,0.0000,0.0000,0.0000,682.0441,100682.0441,100.0000,100.0000,8.1417,6941.6318,106941.6318,100.0000,100.0000,8.1417,5125.3241,105125.3241,0.9141,0.1134,0.5760,0.4143,1,0
1809158,2021-01-12,101.0000,53.7000,10.3000,-0.4683,-0.8980,6M:0 3Y:0,6M:0 3Y:0,6M:0 3Y:0,0.0000,0.0000,0.0000,682.0441,100682.0441,0.0000,0.0000,0.0000,6941.6318,106941.6318,0.0000,0.0000,0.0000,5125.3241,105125.3241,0.0202,0.0128,0.4786,0.1755,0,0
1637810,2015-06-02,26.0800,38.0400,67.5000,0.4586,1.5882,6M:0 3Y:0,6M:1 3Y:1,6M:1 3Y:1,0.0000,0.0000,0.0000,682.0441,100682.0441,200.0000,200.0000,204.6779,7146.3097,107146.3097,200.0000,200.0000,204.6779,5330.0020,105330.0020,0.8998,0.9411,0.5365,0.7726,1,1
1873875,2022-03-02,14.8800,4.2400,1.2700,-0.7151,-0.9147,6M:0 3Y:0,6M:0 3Y:0,6M:0 3Y:0,0.0000,0.0000,0.0000,682.0441,100682.0441,0.0000,0.0000,0.0000,7146.3097,107146.3097,0.0000,0.0000,0.0000,5330.0020,105330.0020,0.0471,0.0064,0.4519,0.1664,0,0
1295810,2021-05-12,19.0700,20.3900,19.5000,0.0692,0.0225,6M:1 3Y:0,6M:0 3Y:0,6M:0 3Y:0,100.0000,100.0000,6.9219,688.9659,100688.9659,0.0000,0.0000,0.0000,7146.3097,107146.3097,0.0000,0.0000,0.0000,5330.0020,105330.0020,0.2839,0.0238,0.4739,0.2130,0,0
1649094,2020-06-12,26.1500,28.1600,51.8900,0.0769,0.9843,6M:0 3Y:1,6M:1 3Y:0,6M:1 3Y:0,100.0000,100.0000,98.4321,787.3980,100787.3980,100.0000,100.0000,7.6864,7153.9961,107153.9961,100.0000,100.0000,7.6864,5337.6884,105337.6884,0.9055,0.1906,0.5177,0.4401,1,0
1867325,2021-10-18,3.8700,1.4600,1.8800,-0.6227,-0.5142,6M:0 3Y:0,6M:0 3Y:0,6M:0 3Y:0,0.0000,0.0000,0.0000,787.3980,100787.3980,0.0000,0.0000,0.0000,7153.9961,107153.9961,0.0000,0.0000,0.0000,5337.6884,105337.6884,0.1195,0.0383,0.4590,0.1315,0,0
1815566,2021-04-20,24120.0000,8520.0000,3.8700,-0.6468,-0.9998,6M:0 3Y:1,6M:0 3Y:0,6M:0 3Y:0,100.0000,100.0000,-99.9840,687.4141,100687.4141,0.0000,0.0000,0.0000,7153.9961,107153.9961,0.0000,0.0000,0.0000,5337.6884,105337.6884,0.0755,0.0092,0.4630,0.2574,0,0
1532595,2014-01-27,149999.4000,104999.5800,2999.9900,-0.3000,-0.9800,6M:1 3Y:0,6M:0 3Y:0,6M:0 3Y:1,100.0000,100.0000,-30.0000,657.4141,100657.4141,0.0000,0.0000,0.0000,7153.9961,107153.9961,100.0000,100.0000,-98.0000,5239.6884,105239.6884,0.0821,0.0214,0.4893,0.5137,0,0
1865408,2021-10-01,27.1000,14.1400,4.8800,-0.4782,-0.8199,6M:0 3Y:0,6M:0 3Y:0,6M:0 3Y:0,0.0000,0.0000,0.0000,657.4141,100657.4141,0.0000,0.0000,0.0000,7153.9961,107153.9961,0.0000,0.0000,0.0000,5239.6884,105239.6884,0.1106,0.0026,0.4662,0.1861,0,0
1776067,2020-12-15,30.0000,26.9000,1.0400,-0.1033,-0.9653,6M:0 3Y:0,6M:0 3Y:0,6M:0 3Y:0,0.0000,0.0000,0.0000,657.4141,100657.4141,0.0000,0.0000,0.0000,7153.9961,107153.9961,0.0000,0.0000,0.0000,5239.6884,105239.6884,0.1802,0.0787,0.4931,0.4178,0,0
1821160,2020-10-22,11.7700,10.6700,10.4000,-0.0935,-0.1164,6M:1 3Y:0,6M:0 3Y:0,6M:1 3Y:0,100.0000,100.0000,-9.3458,648.0683,100648.0683,0.0000,0.0000,0.0000,7153.9961,107153.9961,100.0000,100.0000,-9.3458,5230.3426,105230.3426,0.1818,0.1770,0.5174,0.4689,0,0
1929561,2022-10-27,21.0000,18.1200,13.4800,-0.1371,-0.3581,6M:0 3Y:0,6M:0 3Y:0,6M:0 3Y:0,0.0000,0.0000,0.0000,648.0683,100648.0683,0.0000,0.0000,0.0000,7153.9961,107153.9961,0.0000,0.0000,0.0000,5230.3426,105230.3426,0.3630,0.0432,0.4732,0.3285,0,0
1828937,2019-04-18,96.8500,99.0000,26.3000,0.0222,-0.7284,6M:0 3Y:0,6M:0 3Y:0,6M:1 3Y:1,0.0000,0.0000,0.0000,648.0683,100648.0683,0.0000,0.0000,0.0000,7153.9961,107153.9961,200.0000,200.0000,-70.6247,5159.7179,105159.7179,0.0771,0.1267,0.5148,0.5152,0,0
1267395,2013-05-07,12.5600,11.7400,15.3700,-0.0653,0.2237,6M:1 3Y:0,6M:0 3Y:0,6M:1 3Y:0,100.0000,100.0000,-6.5287,641.5396,100641.5396,0.0000,0.0000,0.0000,7153.9961,107153.9961,100.0000,100.0000,-6.5287,5153.1893,105153.1893,0.1326,0.1299,0.5047,0.4507,0,0
1766368,2019-05-09,16.4700,9.7900,8.2400,-0.4056,-0.4997,6M:1 3Y:0,6M:1 3Y:0,6M:1 3Y:0,100.0000,100.0000,-40.5586,600.9810,100600.9810,100.0000,100.0000,-40.5586,7113.4375,107113.4375,100.0000,100.0000,-40.5586,5112.6307,105112.6307,0.7845,0.0244,0.5067,0.3770,0,0
1597095,2014-05-09,9.7300,16.5000,7.8400,0.6958,-0.1942,6M:0 3Y:1,6M:0 3Y:0,6M:1 3Y:0,100.0000,100.0000,-19.4245,581.5566,100581.5566,0.0000,0.0000,0.0000,7113.4375,107113.4375,100.0000,100.0000,69.5786,5182.2093,105182.2093,0.4623,0.4874,0.5198,0.4875,1,0
1348362,2021-01-12,1.0600,2.6000,0.5500,1.4528,-0.4811,6M:1 3Y:1,6M:1 3Y:0,6M:0 3Y:0,200.0000,200.0000,97.1698,678.7264,100678.7264,100.0000,100.0000,145.2830,7258.7205,107258.7205,0.0000,0.0000,0.0000,5182.2093,105182.2093,0.8780,0.0291,0.4979,0.2536,1,0
1848275,2022-06-01,16.9900,4.9300,1.2000,-0.7098,-0.9294,6M:0 3Y:0,6M:0 3Y:0,6M:0 3Y:0,0.0000,0.0000,0.0000,678.7264,100678.7264,0.0000,0.0000,0.0000,7258.7205,107258.7205,0.0000,0.0000,0.0000,5182.2093,105182.2093,0.0384,0.0046,0.4509,0.2738,0,0
1744676,2018-12-12,13.7000,13.9900,6.6400,0.0212,-0.5153,6M:0 3Y:0,6M:0 3Y:0,6M:1 3Y:1,0.0000,0.0000,0.0000,678.7264,100678.7264,0.0000,0.0000,0.0000,7258.7205,107258.7205,200.0000,200.0000,-49.4161,5132.7932,105132.7932,0.1088,0.1516,0.5134,0.5330,0,0
1930313,2022-08-04,10.0000,10.3200,12.0000,0.0320,0.2000,6M:1 3Y:0,6M:0 3Y:0,6M:0 3Y:0,100.0000,100.0000,3.2000,681.9264,100681.9264,0.0000,0.0000,0.0000,7258.7205,107258.7205,0.0000,0.0000,0.0000,5132.7932,105132.7932,0.0587,0.0272,0.4769,0.2540,0,0
1879221,2021-12-02,10.0200,10.1100,10.6500,0.0090,0.0629,6M:1 3Y:0,6M:0 3Y:0,6M:0 3Y:0,100.0000,100.0000,0.8982,682.8246,100682.8246,0.0000,0.0000,0.0000,7258.7205,107258.7205,0.0000,0.0000,0.0000,5132.7932,105132.7932,0.0012,0.0003,0.4542,0.1164,0,0
1772016,2019-10-17,16.5000,17.2300,21.2700,0.0442,0.2891,6M:0 3Y:0,6M:0 3Y:1,6M:1 3Y:1,0.0000,0.0000,0.0000,682.8246,100682.8246,100.0000,100.0000,28.9091,7287.6296,107287.6296,200.0000,200.0000,33.3333,5166.1266,105166.1266,0.2287,0.7079,0.5086,0.7998,0,1
1602813,2015-09-04,5.0000,5.0000,1.5000,0.0000,-0.7000,6M:1 3Y:0,6M:0 3Y:0,6M:1 3Y:1,100.0000,100.0000,0.0000,682.8246,100682.8246,0.0000,0.0000,0.0000,7287.6296,107287.6296,200.0000,200.0000,-70.0000,5096.1266,105096.1266,0.2018,0.0763,0.5368,0.5182,0,0
1938534,2025-02-06,3.4500,0.5900,0.5900,-0.8290,-0.8290,6M:1 3Y:1,6M:0 3Y:0,6M:0 3Y:0,200.0000,200.0000,-165.7971,517.0275,100517.0275,0.0000,0.0000,0.0000,7287.6296,107287.6296,0.0000,0.0000,0.0000,5096.1266,105096.1266,0.1239,0.0200,0.4552,0.1590,0,0
1465740,2017-03-09,12.4900,13.9800,17.0000,0.1193,0.3611,6M:0 3Y:0,6M:1 3Y:0,6M:1 3Y:0,0.0000,0.0000,0.0000,517.0275,100517.0275,100.0000,100.0000,11.9295,7299.5592,107299.5592,100.0000,100.0000,11.9295,5108.0561,105108.0561,0.9006,0.0017,0.5611,0.4222,1,0
1794783,2020-05-21,27.0000,21.4100,2.1500,-0.2070,-0.9204,6M:1 3Y:0,6M:0 3Y:0,6M:0 3Y:0,100.0000,100.0000,-20.7037,496.3238,100496.3238,0.0000,0.0000,0.0000,7299.5592,107299.5592,0.0000,0.0000,0.0000,5108.0561,105108.0561,0.2079,0.1150,0.4985,0.4780,0,0
1885408,2022-08-26,18.7600,7.2100,0.8000,-0.6157,-0.9574,6M:0 3Y:0,6M:0 3Y:0,6M:0 3Y:0,0.0000,0.0000,0.0000,496.3238,100496.3238,0.0000,0.0000,0.0000,7299.5592,107299.5592,0.0000,0.0000,0.0000,5108.0561,105108.0561,0.0050,0.0012,0.4739,0.2399,0,0
1858258,2022-06-30,24.1900,24.2600,44.2200,0.0029,0.8280,6M:1 3Y:1,6M:0 3Y:0,6M:0 3Y:0,200.0000,200.0000,83.0922,579.4160,100579.4160,0.0000,0.0000,0.0000,7299.5592,107299.5592,0.0000,0.0000,0.0000,5108.0561,105108.0561,0.0471,0.0057,0.4758,0.4067,0,0
1834755,2021-02-12,10.7500,9.8900,9.9900,-0.0800,-0.0707,6M:0 3Y:0,6M:0 3Y:0,6M:0 3Y:0,0.0000,0.0000,0.0000,579.4160,100579.4160,0.0000,0.0000,0.0000,7299.5592,107299.5592,0.0000,0.0000,0.0000,5108.0561,105108.0561,0.0032,0.0010,0.4984,0.2428,0,0
1802883,2020-06-26,50.5000,39.9600,3.0900,-0.2087,-0.9388,6M:0 3Y:0,6M:0 3Y:0,6M:1 3Y:1,0.0000,0.0000,0.0000,579.4160,100579.4160,0.0000,0.0000,0.0000,7299.5592,107299.5592,200.0000,200.0000,-114.7525,4993.3036,104993.3036,0.1590,0.0270,0.5045,0.5924,0,0
1699031,2024-06-20,20.3200,23.6200,37.2000,0.1624,0.8307,6M:0 3Y:1,6M:0 3Y:0,6M:0 3Y:1,100.0000,100.0000,83.0709,662.4868,100662.4868,0.0000,0.0000,0.0000,7299.5592,107299.5592,100.0000,100.0000,83.0709,5076.3745,105076.3745,0.1092,0.0213,0.4975,0.6371,0,0
860131,2010-11-19,111.2000,25.0000,0.8400,-0.7752,-0.9924,6M:1 3Y:0,6M:0 3Y:0,6M:1 3Y:0,100.0000,100.0000,-77.5180,584.9689,100584.9689,0.0000,0.0000,0.0000,7299.5592,107299.5592,100.0000,100.0000,-77.5180,4998.8565,104998.8565,0.2617,0.0871,0.5400,0.4622,0,0
1602658,2014-07-01,12.3900,12.3500,20.1300,-0.0032,0.6247,6M:0 3Y:0,6M:0 3Y:0,6M:1 3Y:0,0.0000,0.0000,0.0000,584.9689,100584.9689,0.0000,0.0000,0.0000,7299.5592,107299.5592,100.0000,100.0000,-0.3228,4998.5337,104998.5337,0.1896,0.0708,0.5114,0.3394,0,0
1823033,2010-10-27,0.7000,0.8000,6.4500,0.1429,8.2143,6M:0 3Y:0,6M:1 3Y:1,6M:1 3Y:0,0.0000,0.0000,0.0000,584.9689,100584.9689,200.0000,200.0000,835.7143,8135.2735,108135.2735,100.0000,100.0000,14.2857,5012.8194,105012.8194,0.5452,0.6079,0.5286,0.4228,1,1
1487843,2011-03-11,5.2800,5.0000,0.1000,-0.0530,-0.9811,6M:1 3Y:0,6M:0 3Y:0,6M:0 3Y:0,100.0000,100.0000,-5.3030,579.6658,100579.6658,0.0000,0.0000,0.0000,8135.2735,108135.2735,0.0000,0.0000,0.0000,5012.8194,105012.8194,0.1450,0.1615,0.4894,0.4616,0,0
1674440,2019-05-24,200.0000,800.0000,380.1000,3.0000,0.9005,6M:1 3Y:0,6M:1 3Y:1,6M:1 3Y:1,100.0000,100.0000,300.0000,879.6658,100879.6658,200.0000,200.0000,390.0500,8525.3235,108525.3235,200.0000,200.0000,390.0500,5402.8694,105402.8694,0.9301,0.9502,0.5083,0.7592,1,1
